PARENT_OBJID;BEGDA;ENDDA;OBJID;NPP
55011259;01.04.2012;22.02.2017;55010999;AE
55011259;01.09.2012;31.01.2017;55013334;AF
55011259;01.09.2012;10.02.2017;55013335;AG
55011357;25.04.2012;05.12.2016;55011359;
55011455;01.10.2012;31.12.9999;55011456;AA
55011455;01.10.2012;15.04.2015;55011457;AB
55011455;01.10.2012;31.12.9999;55011458;AB
55011455;01.10.2012;31.12.9999;55011463;AC
55011455;01.10.2012;31.12.9999;55011467;AD
55011455;01.10.2012;31.12.9999;55012129;AE
55011455;01.10.2012;17.04.2015;55011472;AF
55011455;01.11.2014;31.12.9999;55015262;AF
55011455;01.10.2012;15.12.2014;55013406;AH
55011455;01.10.2012;18.03.2013;55012128;AI
55011455;01.12.2016;31.12.9999;55016429;AP
55011458;01.10.2012;28.02.2014;55011462;
55011458;01.10.2012;10.02.2015;55011461;AD
55011458;01.11.2014;31.12.9999;55015072;AF
55011458;01.10.2012;31.12.9999;55011459;AG
55011458;01.01.2014;21.12.2014;55014684;AG
55011458;01.10.2012;31.12.9999;55011460;AH
55011458;01.06.2017;31.12.9999;55017401;AI
55011458;01.11.2014;12.07.2017;55015070;AJ
55011458;01.11.2014;15.09.2017;55015071;AK
55011463;01.10.2012;10.03.2014;55011464;
55011463;01.10.2012;10.03.2014;55011465;
55011463;01.10.2012;10.03.2014;55011466;
55011463;01.11.2014;31.12.9999;55015073;AA
55011463;01.11.2014;09.07.2017;55015255;AB
55011463;01.11.2014;31.12.9999;55015250;AC
55011463;01.11.2014;31.12.9999;55015251;AD
55011463;01.11.2014;31.12.9999;55015252;AE
55011463;01.01.2014;19.01.2015;55014752;AF
55011463;01.01.2014;01.01.2015;55014753;AG
55011463;01.11.2014;31.12.9999;55015253;AH
55011463;01.01.2014;11.02.2015;55014754;AI
55011467;01.11.2014;31.12.9999;55015254;AA
55011467;01.10.2012;29.04.2015;55011468;AB
55011467;01.10.2012;15.02.2015;55011469;AC
55011467;01.01.2014;20.01.2015;55014778;AD
55011467;01.10.2012;25.02.2014;55011470;AE
55011467;01.11.2014;31.12.9999;55015256;AE
55011467;12.11.2013;10.03.2014;55014625;AF
55011467;01.01.2014;14.01.2015;55014779;AF
55011467;01.11.2014;31.12.9999;55015257;AG
55011467;01.11.2014;31.12.9999;55015258;AH
55011467;01.11.2014;31.12.9999;55015259;AI
55011467;01.11.2014;31.12.9999;55015260;AJ
55011472;01.10.2012;28.02.2014;55011474;
55011472;01.10.2012;28.02.2014;55012126;
55011472;01.10.2012;10.03.2014;55011473;
55011472;01.10.2012;10.03.2014;55012125;
55011472;01.01.2014;01.01.2015;55014732;
55011472;01.01.2014;01.01.2015;55014776;
55011472;01.01.2014;23.02.2015;55014775;
55011472;01.01.2014;17.04.2015;55014777;
55011480;01.10.2012;31.12.9999;55011481;AF
55011480;01.10.2012;31.12.9999;55011483;AG
55011480;01.10.2012;31.12.9999;55011484;AH
55011480;01.10.2012;31.12.9999;55011485;AI
55011480;01.10.2012;31.12.9999;55011486;AJ
55011480;01.10.2012;31.12.9999;55011487;AK
55011480;01.01.2018;31.12.9999;55018151;AL
55011480;01.01.2018;31.12.9999;55018150;AM
55011488;01.10.2012;31.12.9999;55011489;AF
55011488;01.10.2012;31.12.9999;55011490;AG
55011488;01.10.2012;31.12.9999;55011491;AH
55011488;01.10.2012;31.12.9999;55011492;AI
55011488;01.10.2012;31.12.9999;55011493;AJ
55011495;01.10.2012;31.12.9999;55011496;AA
55011495;01.10.2012;31.12.9999;55011497;AB
55011495;01.10.2012;31.12.9999;55011498;AC
55011495;01.10.2012;31.12.9999;55011550;AE
55011526;01.10.2012;31.12.9999;55011527;AA
55011526;01.10.2012;31.12.9999;55011858;AB
55011526;01.10.2012;31.12.9999;55012408;AC
55011526;01.10.2012;31.12.9999;55012468;AD
55011526;01.10.2012;31.12.9999;55011782;AE
55011526;01.10.2012;31.12.9999;55011827;AF
55011526;01.10.2012;31.12.9999;55011582;AG
55011526;01.10.2012;31.12.9999;55011886;AH
55011526;01.10.2012;31.12.9999;55013350;AI
55011526;01.10.2012;31.12.9999;55011947;AJ
55011526;01.10.2012;31.12.9999;55012058;AK
55011526;01.10.2012;31.12.9999;55012079;AL
55011526;01.10.2012;31.12.9999;55011455;AM
55011526;01.10.2012;31.12.9999;55012157;AN
55011526;01.10.2012;31.12.9999;55012186;AO
55011526;01.10.2012;31.12.9999;55012265;AP
55011526;01.10.2012;31.12.2017;55012311;AQ
55011526;01.10.2012;14.01.2018;55012109;AR
55011526;01.10.2012;31.12.9999;55012442;AS
55011526;01.10.2012;31.12.9999;55011573;AT
55011526;01.10.2012;31.12.9999;55011616;AU
55011526;01.10.2012;31.12.9999;55011636;AV
55011526;01.10.2012;31.12.9999;55011655;AW
55011526;01.10.2012;31.12.9999;55011675;AX
55011526;01.10.2012;31.12.9999;55011692;AY
55011526;01.10.2012;31.12.9999;55011722;AZ
55011526;01.10.2012;31.12.9999;55011742;BA
55011526;01.10.2012;31.12.9999;55011754;BB
55011526;01.10.2012;26.05.2014;55011709;BC
55011526;01.10.2012;31.12.9999;55012600;BC
55011526;01.10.2012;28.11.2016;55012028;BD
55011526;01.10.2012;31.12.2019;55012694;BD
55011526;01.10.2012;15.11.2016;55012133;BE
55011526;01.10.2012;31.12.2018;55012621;BE
55011526;01.10.2012;11.12.2016;55012210;BF
55011526;01.06.2017;31.12.9999;55017125;BF
55011526;01.10.2012;03.11.2016;55011979;BG
55011526;01.10.2012;30.06.2013;55012283;BH
55011526;01.10.2012;25.11.2016;55012002;BH
55011526;01.10.2012;16.07.2013;55012326;BI
55011526;01.10.2012;14.11.2016;55012233;BI
55011526;01.10.2012;30.12.2013;55012351;BJ
55011526;01.10.2012;29.11.2016;55011531;BJ
55011527;01.10.2012;31.12.9999;55011480;AG
55011527;01.10.2012;31.12.9999;55011488;AH
55011527;01.10.2012;13.01.2019;55011494;AI
55011527;01.01.2019;31.12.9999;55018176;AI
55011527;01.10.2012;31.12.9999;55011495;AJ
55011527;01.10.2012;09.10.2016;55011551;AK
55011527;01.01.2017;31.12.9999;55016540;AK
55011527;01.10.2012;31.05.2013;55011556;AL
55011527;01.01.2017;31.12.9999;55016536;AL
55011527;01.10.2012;30.01.2017;55011560;AM
55011527;01.10.2012;31.12.9999;55011563;AM
55011527;01.10.2012;30.01.2017;55012775;AN
55011527;01.01.2017;31.12.9999;55016544;AN
55011527;01.10.2012;31.12.9999;55011571;AO
55011527;01.10.2012;10.02.2017;55011569;AP
55011527;01.01.2017;31.12.9999;55016547;AP
55011527;01.10.2012;31.12.9999;55011577;AQ
55011527;01.10.2012;16.01.2017;55011576;AR
55011527;01.10.2012;31.12.9999;55011578;AR
55011527;01.10.2012;31.12.9999;55011579;AS
55011527;01.10.2012;26.02.2018;55011572;AT
55011527;01.01.2017;31.12.9999;55016548;AT
55011527;01.10.2012;12.02.2018;55011575;AU
55011527;21.08.2017;31.12.9999;55017903;AU
55011527;01.10.2012;31.12.9999;55012793;AV
55011527;01.10.2012;22.11.2016;55012790;AW
55011527;22.01.2018;31.12.9999;55018250;AW
55011527;01.01.2017;31.12.9999;55016549;AX
55011527;01.10.2012;19.01.2017;55012792;AY
55011527;24.01.2020;31.12.9999;55020650;AY
55011527;01.10.2012;28.01.2018;55012797;AZ
55011527;01.10.2012;31.12.9999;55011580;AZ
55011527;01.10.2012;31.12.9999;55011581;BA
55011527;01.10.2012;08.01.2017;55012796;BB
55011527;01.10.2012;31.12.9999;55012794;BB
55011527;01.10.2012;31.12.9999;55012795;BC
55011527;01.10.2012;31.12.9999;55012764;BD
55011527;01.01.2013;31.12.9999;55013852;BE
55011531;01.10.2012;03.10.2016;55011532;AJ
55011531;01.10.2012;08.11.2016;55011533;AK
55011531;01.10.2012;30.09.2016;55011539;AL
55011531;01.10.2012;20.10.2016;55011540;AM
55011531;01.10.2012;30.09.2016;55011541;AN
55011531;01.10.2012;17.10.2016;55011542;AO
55011531;01.10.2012;24.10.2016;55011543;AP
55011531;01.10.2012;19.10.2016;55011544;AQ
55011531;01.10.2012;08.11.2016;55011545;AR
55011531;01.10.2012;31.10.2016;55011546;AS
55011531;01.10.2012;15.10.2016;55011547;AT
55011531;01.10.2012;08.11.2016;55011548;AU
55011531;01.10.2012;15.11.2016;55011549;AV
55011531;01.10.2012;27.10.2016;55012275;AW
55011531;01.10.2012;11.11.2016;55012276;AX
55011531;01.10.2012;17.11.2016;55012277;AY
55011531;01.10.2012;08.11.2016;55012278;AZ
55011531;01.10.2012;01.10.2016;55012279;BA
55011531;01.10.2012;29.11.2016;55012280;BB
55011531;01.10.2012;30.09.2016;55012281;BD
55011531;01.10.2012;08.11.2016;55012282;BE
55011533;01.10.2012;07.10.2016;55011537;
55011533;01.10.2012;10.10.2016;55011534;
55011533;01.10.2012;17.10.2016;55011535;
55011533;01.10.2012;19.10.2016;55011536;
55011533;01.10.2012;08.11.2016;55011538;
55011551;01.10.2012;06.10.2016;55011552;AA
55011551;01.10.2012;30.09.2016;55011553;AB
55011551;01.10.2012;02.10.2016;55011554;AC
55011551;01.10.2012;09.10.2016;55011555;AD
55011556;01.10.2012;31.03.2013;55011557;AA
55011556;01.10.2012;31.03.2013;55011558;AB
55011556;01.10.2012;31.03.2013;55011559;AC
55011560;01.10.2012;26.01.2017;55011561;AA
55011560;01.10.2012;19.01.2017;55011562;AB
55011560;01.10.2012;19.01.2017;55012779;AC
55011563;01.10.2012;31.12.9999;55011564;
55011563;01.10.2012;31.12.9999;55011565;
55011563;01.10.2012;02.02.2019;55011566;AB
55011563;01.02.2019;31.12.9999;55019276;AB
55011563;01.10.2012;02.02.2019;55011567;AC
55011563;01.10.2012;31.12.9999;55011568;AD
55011569;01.10.2012;10.02.2017;55012780;
55011569;01.10.2012;19.01.2017;55011570;AC
55011573;01.10.2012;31.12.9999;55011611;AA
55011573;01.10.2012;31.12.9999;55011574;AB
55011573;01.10.2012;31.12.9999;55011604;AC
55011573;01.10.2012;31.12.9999;55011610;AD
55011573;01.10.2012;31.12.9999;55011614;AE
55011573;01.10.2012;31.12.9999;55011615;AF
55011574;01.10.2012;31.12.9999;55011600;AA
55011574;01.10.2012;31.12.9999;55011601;AB
55011574;01.10.2012;31.12.9999;55011602;AC
55011574;01.10.2012;31.12.9999;55011603;AD
55011578;01.10.2012;31.12.9999;55012787;
55011578;01.10.2012;31.12.9999;55012788;
55011578;01.10.2012;31.12.9999;55012789;
55011582;01.10.2012;31.12.9999;55011583;AA
55011582;01.10.2012;31.12.9999;55011584;AB
55011582;01.10.2012;31.12.9999;55011590;AC
55011582;01.10.2012;31.12.9999;55011596;AD
55011582;01.10.2012;31.12.9999;55011876;AE
55011582;01.10.2012;31.12.9999;55011882;AF
55011582;01.10.2012;31.12.9999;55011883;AG
55011582;01.11.2014;31.12.9999;55015206;AH
55011582;01.10.2012;31.12.9999;55011885;AI
55011582;01.10.2012;13.05.2014;55011884;AK
55011582;01.10.2012;31.10.2014;55011881;AU
55011584;01.10.2012;31.12.9999;55011589;AA
55011584;01.10.2012;31.12.9999;55011585;AB
55011584;01.10.2012;31.12.9999;55011586;AC
55011584;01.10.2012;31.12.9999;55011587;AD
55011584;01.10.2012;31.12.9999;55011588;AE
55011590;01.10.2012;31.12.9999;55011595;AA
55011590;01.10.2012;31.12.9999;55011591;AB
55011590;01.10.2012;31.12.9999;55011592;AC
55011590;01.10.2012;31.12.9999;55011593;AD
55011590;01.10.2012;31.12.9999;55011594;AE
55011596;01.10.2012;31.12.9999;55011875;AD
55011596;01.10.2012;31.12.9999;55011597;AE
55011596;01.10.2012;31.12.9999;55011598;AF
55011596;01.10.2012;31.12.9999;55011599;AG
55011596;09.01.2019;31.12.9999;55019350;AH
55011604;01.10.2012;31.12.9999;55011605;AH
55011604;01.10.2012;31.12.9999;55011606;AI
55011604;01.10.2012;31.12.9999;55011607;AJ
55011604;01.10.2012;31.12.9999;55011608;AK
55011604;01.10.2012;31.12.9999;55011609;AL
55011610;01.10.2012;31.12.9999;55011612;AN
55011610;01.10.2012;31.12.9999;55011613;AP
55011616;01.07.2019;31.12.9999;55019656;
55011616;01.07.2019;31.12.9999;55019657;
55011616;01.07.2019;31.12.9999;55019658;
55011616;01.07.2019;31.12.9999;55019659;
55011616;01.07.2019;31.12.9999;55019660;
55011616;01.10.2012;12.08.2019;55011617;AA
55011616;01.10.2012;07.11.2019;55011622;AB
55011616;01.10.2012;31.07.2019;55011629;AC
55011617;01.01.2013;30.06.2019;55013900;
55011617;01.10.2012;08.01.2013;55011618;AE
55011617;01.10.2012;12.08.2019;55011619;AH
55011617;01.10.2012;21.07.2019;55011620;AI
55011617;01.10.2012;22.07.2019;55011621;AJ
55011622;01.01.2013;07.11.2019;55013905;
55011622;01.10.2012;10.03.2013;55011623;AA
55011622;01.10.2012;30.06.2019;55011624;AB
55011622;01.10.2012;20.07.2019;55011625;AC
55011622;01.10.2012;14.07.2019;55011626;AD
55011622;01.10.2012;05.07.2019;55011627;AE
55011622;01.10.2012;05.08.2019;55011628;AF
55011629;01.10.2012;30.06.2019;55011631;AB
55011629;01.01.2013;30.06.2019;55013907;AC
55011629;01.10.2012;14.04.2013;55011630;AD
55011629;01.10.2012;22.07.2019;55011632;AE
55011629;01.10.2012;28.07.2019;55011633;AF
55011629;01.10.2012;20.01.2013;55011634;AG
55011629;01.10.2012;17.07.2019;55011635;AH
55011636;01.06.2017;31.12.9999;55017240;
55011636;01.07.2019;31.12.9999;55019650;
55011636;01.07.2019;31.12.9999;55019752;
55011636;01.10.2012;16.07.2019;55011637;AJ
55011636;01.10.2012;22.12.2015;55011642;AK
55011636;01.12.2015;30.09.2019;55015887;AL
55011636;01.10.2012;25.12.2015;55011647;AM
55011636;01.12.2015;05.07.2019;55015892;AN
55011636;01.10.2012;31.12.9999;55011652;AO
55011636;01.10.2012;31.12.9999;55011653;AP
55011637;01.10.2012;30.06.2019;55011638;AB
55011637;01.10.2012;16.07.2019;55011639;AC
55011637;01.10.2012;16.07.2019;55011640;AD
55011637;01.12.2015;30.06.2019;55015886;AE
55011637;01.10.2012;17.12.2015;55011641;AF
55011642;01.10.2012;16.12.2015;55011643;
55011642;01.10.2012;20.12.2015;55011644;
55011642;01.10.2012;20.12.2015;55011646;
55011642;01.10.2012;22.12.2015;55011645;
55011647;01.10.2012;06.12.2015;55011650;
55011647;01.10.2012;16.12.2015;55011651;
55011647;01.10.2012;21.12.2015;55011649;
55011647;01.10.2012;25.12.2015;55011648;
55011655;01.10.2012;31.12.9999;55011656;AA
55011655;01.10.2012;31.12.9999;55011659;AB
55011655;01.10.2012;31.12.9999;55011667;AC
55011655;01.10.2012;31.12.9999;55011672;AD
55011655;01.10.2012;31.12.9999;55011673;AE
55011655;01.10.2012;31.12.9999;55011674;AF
55011656;01.10.2012;31.12.9999;55011657;
55011656;01.10.2012;31.12.9999;55011658;
55011659;01.10.2012;31.12.9999;55011660;
55011659;01.10.2012;31.12.9999;55011661;
55011659;01.10.2012;31.12.9999;55011662;
55011659;01.10.2012;31.12.9999;55011665;AC
55011659;01.10.2012;31.12.9999;55011666;AD
55011667;01.10.2012;31.12.9999;55011668;
55011667;01.10.2012;31.12.9999;55011669;
55011667;01.10.2012;31.12.9999;55011670;
55011667;01.10.2012;31.12.9999;55011671;
55011675;01.04.2014;21.07.2017;55014829;AL
55011675;01.10.2012;31.12.9999;55011676;AM
55011675;01.10.2012;31.12.9999;55011682;AN
55011675;01.10.2012;31.12.9999;55011686;AO
55011675;01.10.2012;31.12.9999;55011687;AP
55011675;01.06.2017;31.12.9999;55017402;AQ
55011675;01.10.2012;10.07.2017;55011688;AR
55011675;01.10.2012;31.12.9999;55011689;AS
55011675;01.10.2012;31.12.9999;55011690;AT
55011675;01.10.2012;31.12.9999;55011691;AU
55011676;01.10.2012;31.12.9999;55011677;1
55011676;01.10.2012;31.12.9999;55011678;2
55011676;01.10.2012;31.12.9999;55011679;3
55011682;01.10.2012;31.12.9999;55011683;AC
55011682;01.10.2012;31.12.9999;55011684;AD
55011682;01.10.2012;15.07.2017;55011685;AE
55011692;01.10.2012;31.12.9999;55011693;AJ
55011692;01.10.2012;31.12.9999;55011699;AK
55011692;01.10.2012;31.12.9999;55011703;AL
55011692;01.10.2012;31.12.9999;55011708;AQ
55011693;21.03.2018;31.12.9999;55018577;
55011693;01.10.2012;28.03.2018;55011694;AB
55011693;01.10.2012;31.12.9999;55011695;AC
55011693;01.10.2012;31.12.9999;55011696;AD
55011693;01.10.2012;11.07.2017;55011697;AE
55011693;01.10.2012;31.12.9999;55011698;AF
55011699;01.10.2012;31.12.9999;55011700;AH
55011699;01.10.2012;31.12.9999;55011701;AI
55011699;01.10.2012;31.12.9999;55011702;AJ
55011703;01.10.2012;31.12.9999;55011704;AA
55011703;01.10.2012;31.12.9999;55011705;AB
55011703;01.10.2012;31.12.9999;55013426;AC
55011703;01.10.2012;31.12.9999;55011707;AD
55011709;01.10.2012;31.03.2014;55011710;01
55011709;01.10.2012;09.04.2014;55011711;02
55011709;01.10.2012;28.04.2014;55011712;03
55011709;01.10.2012;28.04.2014;55011716;04
55011709;01.10.2012;03.04.2014;55011721;05
55011712;01.10.2012;31.03.2014;55011715;
55011712;01.10.2012;24.04.2014;55011713;
55011712;01.10.2012;28.04.2014;55011714;
55011716;01.10.2012;31.03.2014;55011719;
55011716;01.10.2012;05.04.2014;55011718;
55011716;01.10.2012;05.04.2014;55011720;
55011716;01.10.2012;28.04.2014;55011717;
55011722;10.09.2015;31.12.9999;55015701;AI
55011722;01.04.2014;24.11.2015;55014854;AJ
55011722;01.10.2012;22.07.2017;55011723;AK
55011722;01.10.2012;18.01.2015;55011727;AL
55011722;01.01.2015;06.08.2017;55015402;AL
55011722;01.04.2014;09.03.2015;55014850;AN
55011722;01.01.2015;24.08.2017;55015407;AO
55011722;01.06.2017;31.12.9999;55017403;AO
55011722;01.10.2012;11.01.2015;55011738;AP
55011722;01.10.2012;31.12.9999;55011732;AP
55011722;01.10.2012;01.04.2014;55011739;AQ
55011722;01.10.2012;31.12.9999;55011737;AQ
55011722;10.09.2015;31.12.9999;55015479;AR
55011722;01.10.2012;31.12.9999;55011740;AS
55011722;01.10.2012;31.12.9999;55011741;AT
55011723;01.01.2015;09.07.2017;55015400;
55011723;01.10.2012;27.06.2017;55011724;AB
55011723;01.10.2012;07.06.2017;55011725;AC
55011723;01.10.2012;30.01.2015;55011726;AD
55011723;01.01.2015;22.07.2017;55015401;AD
55011727;01.10.2012;11.01.2015;55011728;
55011727;01.10.2012;11.01.2015;55011729;AD
55011727;01.10.2012;18.01.2015;55011730;AE
55011727;01.10.2012;11.01.2015;55011731;AF
55011732;01.10.2012;31.12.9999;55011733;AA
55011732;01.10.2012;31.12.9999;55011734;AB
55011732;01.10.2012;31.12.9999;55011735;AC
55011732;01.10.2012;31.12.9999;55011736;AD
55011742;01.10.2012;31.12.9999;55011743;15
55011742;01.10.2012;31.12.9999;55011750;18
55011742;01.10.2012;31.12.9999;55011751;19
55011742;01.10.2012;31.12.9999;55011752;20
55011742;01.10.2012;31.12.9999;55011753;21
55011743;01.10.2012;30.06.2013;55011745;
55011743;01.10.2012;30.06.2013;55011746;
55011743;01.10.2012;31.12.9999;55011744;1
55011743;04.06.2013;31.12.9999;55014302;2
55011743;04.06.2013;31.12.9999;55014300;3
55011743;04.06.2013;31.12.9999;55014301;4
55011743;01.10.2012;31.12.9999;55011747;5
55011743;01.10.2012;31.12.9999;55011748;6
55011743;01.10.2012;31.12.9999;55011749;7
55011754;01.07.2019;31.12.9999;55019625;AA
55011754;01.10.2012;31.12.9999;55011756;AB
55011754;10.09.2015;30.06.2019;55015827;AB
55011754;01.06.2020;31.12.9999;55020727;AC
55011754;01.07.2019;31.12.9999;55019626;AD
55011754;01.07.2019;31.12.9999;55019627;AE
55011754;01.07.2019;31.12.9999;55019628;AF
55011754;10.09.2015;31.12.9999;55015480;AG
55011754;01.10.2012;26.10.2015;55013326;AH
55011754;01.01.2013;31.12.9999;55013850;AH
55011754;01.10.2012;31.12.9999;55011781;AI
55011754;01.11.2017;04.07.2019;55018100;AI
55011754;01.01.2013;29.07.2019;55013877;AJ
55011754;01.10.2012;29.07.2019;55013328;AK
55011754;01.10.2012;16.07.2019;55013329;AL
55011754;01.01.2013;25.12.2017;55013856;AM
55011754;01.11.2017;30.06.2019;55018104;AM
55011754;01.10.2012;13.10.2013;55013330;AO
55011754;01.10.2012;18.11.2013;55013331;AP
55011754;01.10.2012;30.03.2013;55013327;AR
55011754;06.09.2013;07.11.2017;55014553;AR
55011754;01.10.2012;26.03.2013;55011762;AS
55011754;01.10.2012;25.03.2013;55011766;AT
55011754;01.10.2012;14.03.2013;55011772;AU
55011756;06.09.2013;14.03.2016;55014551;AC
55011756;03.02.2016;31.12.9999;55016137;AD
55011756;06.09.2013;31.12.9999;55014552;AE
55011756;01.12.2015;31.12.9999;55015885;AF
55011756;06.09.2013;31.12.9999;55014528;AG
55011756;06.09.2013;13.01.2016;55014530;AH
55011756;06.09.2013;30.06.2019;55014529;AH
55011756;01.12.2015;31.12.9999;55015884;AI
55011756;06.09.2013;31.12.9999;55014531;AJ
55011756;06.09.2013;31.12.9999;55014532;AK
55011756;06.09.2013;31.12.9999;55014533;AL
55011756;06.09.2013;31.12.9999;55014534;AM
55011756;06.09.2013;14.12.2015;55014535;AN
55011756;01.10.2012;31.10.2013;55011757;BB
55011756;01.10.2012;14.10.2013;55011758;BC
55011758;01.10.2012;30.09.2013;55011759;
55011758;01.10.2012;02.10.2013;55011761;
55011758;01.10.2012;14.10.2013;55011760;
55011762;01.10.2012;26.03.2013;55011763;AA
55011762;01.10.2012;16.01.2013;55011764;AB
55011762;01.10.2012;04.03.2013;55011765;AC
55011766;01.10.2012;25.03.2013;55011767;AA
55011766;01.10.2012;27.02.2013;55011768;AB
55011766;01.10.2012;27.02.2013;55011769;AC
55011766;01.10.2012;26.02.2013;55011770;AD
55011766;01.10.2012;25.03.2013;55011771;AE
55011772;01.10.2012;12.03.2013;55011773;AA
55011772;01.10.2012;13.03.2013;55011774;AB
55011772;01.10.2012;14.03.2013;55011775;AC
55011782;01.10.2012;31.12.9999;55011783;AA
55011782;01.10.2012;31.12.9999;55011784;AB
55011782;01.10.2012;31.12.9999;55011789;AC
55011782;01.10.2012;31.12.9999;55011794;AD
55011782;01.10.2012;31.12.9999;55011799;AE
55011782;01.10.2012;31.12.9999;55011806;AF
55011782;01.10.2012;31.12.9999;55011818;AG
55011782;01.10.2012;31.12.9999;55011821;AH
55011782;01.10.2012;19.02.2013;55011819;AI
55011782;01.11.2014;31.12.9999;55015188;AI
55011782;01.10.2012;31.12.9999;55011823;AJ
55011782;01.10.2012;07.07.2014;55011822;AL
55011782;01.10.2012;09.01.2015;55011824;AZ
55011784;01.10.2012;31.12.9999;55011785;
55011784;01.10.2012;31.12.9999;55011786;1
55011784;01.10.2012;31.12.9999;55011787;2
55011784;01.10.2012;31.12.9999;55011788;3
55011789;01.10.2012;31.12.9999;55011790;
55011789;01.10.2012;31.12.9999;55011791;4
55011789;01.10.2012;31.12.9999;55011792;5
55011789;01.10.2012;31.12.9999;55011793;6
55011794;01.10.2012;31.12.9999;55011795;
55011794;01.10.2012;31.12.9999;55011796;7
55011794;01.10.2012;31.12.9999;55011797;8
55011794;01.10.2012;31.12.9999;55011798;9
55011799;01.10.2012;31.12.9999;55011800;
55011799;01.10.2012;31.12.9999;55011801;
55011799;01.10.2012;31.12.9999;55011802;10
55011799;01.10.2012;31.12.9999;55011803;11
55011799;01.10.2012;31.12.9999;55011804;12
55011799;01.10.2012;31.12.9999;55011805;13
55011806;01.10.2012;31.12.9999;55011807;AG
55011806;01.10.2012;31.12.9999;55011808;AH
55011806;01.10.2012;31.12.9999;55011809;AI
55011806;01.10.2012;31.12.9999;55011810;AJ
55011806;01.06.2017;31.12.9999;55017241;AK
55011827;01.10.2012;31.12.9999;55011828;AB
55011827;01.10.2012;31.12.9999;55011829;AC
55011827;01.10.2012;31.12.9999;55011835;AD
55011827;01.10.2012;31.12.9999;55011841;AE
55011827;01.10.2012;27.03.2013;55011847;AF
